model_type_z3	variable	value_z3	z_score_z3	algorithm_z3	feature_z3	z_z3	seed_z3	model_type_z14	value_z14	z_score_z14	algorithm_z14	feature_z14	z_z14	seed_z14
real	Adipocytes_ENCODE_2	-0.7650779999999999	-0.430511	vae	1	3	908341	real	-0.378239	-0.344513	vae	10	14	486191
real	Adipocytes_ENCODE_2	1.07146	2.094	vae	2	3	908341	real	-0.378239	-0.344513	vae	10	14	486191
real	Adipocytes_ENCODE_2	0.26507800000000004	2.78817	vae	0	3	908341	real	-0.378239	-0.344513	vae	10	14	486191
real	CD8+-Tem_BLUEPRINT_1	-0.497478	-0.419592	vae	1	3	908341	real	-0.299736	-1.78761	vae	10	14	486191
real	CD8+-Tem_BLUEPRINT_1	0.038198800000000005	0.993927	vae	2	3	908341	real	-0.299736	-1.78761	vae	10	14	486191
real	CD8+-Tem_BLUEPRINT_1	0.289578	2.88499	vae	0	3	908341	real	-0.299736	-1.78761	vae	10	14	486191
real	MPP_NOVERSHTERN_3	0.0	-0.39914	vae	2	3	908341	real	0.0	1.14034	vae	10	14	486191
real	MPP_NOVERSHTERN_3	0.0	0.29031599999999996	vae	0	3	908341	real	0.0	1.14034	vae	10	14	486191
real	MPP_NOVERSHTERN_3	0.0	1.0971600000000001	vae	1	3	908341	real	0.0	1.14034	vae	10	14	486191
real	Erythrocytes_NOVERSHTERN_2	-0.32193	-0.39820500000000003	vae	2	3	908341	real	0.298743	2.87085	vae	10	14	486191
real	Erythrocytes_NOVERSHTERN_2	-1.20045	0.704153	vae	1	3	908341	real	0.298743	2.87085	vae	10	14	486191
real	Erythrocytes_NOVERSHTERN_2	-0.18776800000000002	1.01283	vae	0	3	908341	real	0.298743	2.87085	vae	10	14	486191
real	CMP_NOVERSHTERN_2	-0.53703	-0.397449	vae	2	3	908341	real	-0.082359	1.33831	vae	10	14	486191
real	CMP_NOVERSHTERN_2	-0.361987	0.12700699999999998	vae	1	3	908341	real	-0.082359	1.33831	vae	10	14	486191
real	CMP_NOVERSHTERN_2	-0.20915799999999998	0.299448	vae	0	3	908341	real	-0.082359	1.33831	vae	10	14	486191
real	Erythrocytes_HPCA_3	-0.0950541	-0.395385	vae	2	3	908341	real	-0.555435	-2.5289099999999998	vae	10	14	486191
real	Erythrocytes_HPCA_3	-0.429972	-0.00245007	vae	1	3	908341	real	-0.555435	-2.5289099999999998	vae	10	14	486191
real	Erythrocytes_HPCA_3	0.628763	3.8566199999999995	vae	0	3	908341	real	-0.555435	-2.5289099999999998	vae	10	14	486191
real	Eosinophils_BLUEPRINT_2	-0.318823	-0.387441	vae	0	3	908341	real	-0.37512	-0.797115	vae	10	14	486191
real	Eosinophils_BLUEPRINT_2	-0.00468156	0.264391	vae	2	3	908341	real	-0.37512	-0.797115	vae	10	14	486191
real	Eosinophils_BLUEPRINT_2	-0.29691100000000004	0.42639799999999994	vae	1	3	908341	real	-0.37512	-0.797115	vae	10	14	486191
real	CD4+-naive-T-cells_HPCA_2	-0.31338499999999997	-0.387234	vae	0	3	908341	real	-0.14288900000000002	0.634101	vae	10	14	486191
real	CD4+-naive-T-cells_HPCA_2	-0.350087	-0.33505799999999997	vae	2	3	908341	real	-0.14288900000000002	0.634101	vae	10	14	486191
real	CD4+-naive-T-cells_HPCA_2	-0.745783	0.385946	vae	1	3	908341	real	-0.14288900000000002	0.634101	vae	10	14	486191
real	CD4+-naive-T-cells_FANTOM_3	-0.570276	-0.381856	vae	1	3	908341	real	-0.223863	-0.46925600000000006	vae	10	14	486191
real	CD4+-naive-T-cells_FANTOM_3	0.119065	0.37247199999999997	vae	2	3	908341	real	-0.223863	-0.46925600000000006	vae	10	14	486191
real	CD4+-naive-T-cells_FANTOM_3	0.0332022	0.896509	vae	0	3	908341	real	-0.223863	-0.46925600000000006	vae	10	14	486191
real	cDC_HPCA_2	-0.625553	-0.380064	vae	1	3	908341	real	-0.07454019999999999	0.565603	vae	10	14	486191
real	cDC_HPCA_2	0.268523	0.730687	vae	2	3	908341	real	-0.07454019999999999	0.565603	vae	10	14	486191
real	cDC_HPCA_2	0.24519000000000002	1.26426	vae	0	3	908341	real	-0.07454019999999999	0.565603	vae	10	14	486191
real	Basophils_NOVERSHTERN_3	0.0155216	-0.37796199999999996	vae	2	3	908341	real	0.03146620000000001	1.16339	vae	10	14	486191
real	Basophils_NOVERSHTERN_3	-0.144021	-0.07208880000000001	vae	0	3	908341	real	0.03146620000000001	1.16339	vae	10	14	486191
real	Basophils_NOVERSHTERN_3	-0.134799	0.669127	vae	1	3	908341	real	0.03146620000000001	1.16339	vae	10	14	486191
real	CD8+-T-cells_NOVERSHTERN_2	-0.00633619	-0.352707	vae	2	3	908341	real	-0.00553048	1.24015	vae	10	14	486191
real	CD8+-T-cells_NOVERSHTERN_2	-0.141988	0.07169299999999999	vae	0	3	908341	real	-0.00553048	1.24015	vae	10	14	486191
real	CD8+-T-cells_NOVERSHTERN_2	-0.146197	0.567461	vae	1	3	908341	real	-0.00553048	1.24015	vae	10	14	486191
real	Plasma-cells_IRIS_1	-0.0111847	-0.35034699999999996	vae	2	3	908341	real	0.026839	1.59879	vae	10	14	486191
real	Plasma-cells_IRIS_1	-0.0269957	0.0549044	vae	0	3	908341	real	0.026839	1.59879	vae	10	14	486191
real	Plasma-cells_IRIS_1	-0.0706762	1.0257399999999999	vae	1	3	908341	real	0.026839	1.59879	vae	10	14	486191
real	Erythrocytes_HPCA_2	-0.429972	-0.347263	vae	1	3	908341	real	-0.555435	-1.46548	vae	10	14	486191
real	Erythrocytes_HPCA_2	-0.0950541	-0.245437	vae	2	3	908341	real	-0.555435	-1.46548	vae	10	14	486191
real	Erythrocytes_HPCA_2	0.628763	4.10982	vae	0	3	908341	real	-0.555435	-1.46548	vae	10	14	486191
real	naive-B-cells_NOVERSHTERN_2	-0.734999	-0.332011	vae	0	3	908341	real	-0.575234	-0.195259	vae	10	14	486191
real	naive-B-cells_NOVERSHTERN_2	-0.206946	0.167415	vae	2	3	908341	real	-0.575234	-0.195259	vae	10	14	486191
real	naive-B-cells_NOVERSHTERN_2	-0.761534	1.3685	vae	1	3	908341	real	-0.575234	-0.195259	vae	10	14	486191
real	MEP_NOVERSHTERN_1	-1.2944799999999999	-0.327648	vae	0	3	908341	real	0.7669239999999999	6.55733	vae	10	14	486191
real	MEP_NOVERSHTERN_1	-0.050178	0.32495300000000005	vae	2	3	908341	real	0.7669239999999999	6.55733	vae	10	14	486191
real	MEP_NOVERSHTERN_1	-0.6004	1.8631400000000002	vae	1	3	908341	real	0.7669239999999999	6.55733	vae	10	14	486191
real	Melanocytes_ENCODE_2	-0.82244	-0.325953	vae	0	3	908341	real	-0.44737	-0.541879	vae	10	14	486191
real	Melanocytes_ENCODE_2	0.05599119999999999	0.0256718	vae	2	3	908341	real	-0.44737	-0.541879	vae	10	14	486191
real	Melanocytes_ENCODE_2	-0.23121999999999998	1.4052200000000001	vae	1	3	908341	real	-0.44737	-0.541879	vae	10	14	486191
real	Erythrocytes_BLUEPRINT_3	-0.0950541	-0.323754	vae	2	3	908341	real	-0.555435	-1.91177	vae	10	14	486191
real	Erythrocytes_BLUEPRINT_3	-0.429972	0.18379700000000002	vae	1	3	908341	real	-0.555435	-1.91177	vae	10	14	486191
real	Erythrocytes_BLUEPRINT_3	0.628763	1.9824400000000002	vae	0	3	908341	real	-0.555435	-1.91177	vae	10	14	486191
real	cDC_HPCA_3	-0.5610350000000001	-0.32261999999999996	vae	1	3	908341	real	-0.297379	-0.623559	vae	10	14	486191
real	cDC_HPCA_3	0.0088529	0.13707	vae	0	3	908341	real	-0.297379	-0.623559	vae	10	14	486191
real	cDC_HPCA_3	0.515221	4.725569999999999	vae	2	3	908341	real	-0.297379	-0.623559	vae	10	14	486191
real	DC_BLUEPRINT_2	-0.08028769999999999	-0.32096399999999997	vae	0	3	908341	real	-0.098058	0.204893	vae	10	14	486191
real	DC_BLUEPRINT_2	-0.431691	-0.0858279	vae	1	3	908341	real	-0.098058	0.204893	vae	10	14	486191
real	DC_BLUEPRINT_2	0.11380699999999999	0.8441219999999999	vae	2	3	908341	real	-0.098058	0.204893	vae	10	14	486191
real	Memory-B-cells_BLUEPRINT_2	-1.26929	-0.320249	vae	2	3	908341	real	-0.891117	0.000233784	vae	10	14	486191
real	Memory-B-cells_BLUEPRINT_2	-1.7591400000000001	0.9808690000000001	vae	1	3	908341	real	-0.891117	0.000233784	vae	10	14	486191
real	Memory-B-cells_BLUEPRINT_2	-0.523101	1.28308	vae	0	3	908341	real	-0.891117	0.000233784	vae	10	14	486191
real	CLP_BLUEPRINT_2	-0.471645	-0.31755700000000003	vae	0	3	908341	real	0.195745	1.97692	vae	10	14	486191
real	CLP_BLUEPRINT_2	-0.5161399999999999	0.184809	vae	1	3	908341	real	0.195745	1.97692	vae	10	14	486191
real	CLP_BLUEPRINT_2	0.225675	0.553933	vae	2	3	908341	real	0.195745	1.97692	vae	10	14	486191
real	pro-B-cells_NOVERSHTERN_2	-0.168924	-0.317517	vae	2	3	908341	real	-0.289379	-1.19404	vae	10	14	486191
real	pro-B-cells_NOVERSHTERN_2	-0.193866	0.591705	vae	1	3	908341	real	-0.289379	-1.19404	vae	10	14	486191
real	pro-B-cells_NOVERSHTERN_2	0.0688427	1.8731900000000001	vae	0	3	908341	real	-0.289379	-1.19404	vae	10	14	486191
real	Tregs_HPCA_2	0.0	-0.308105	vae	2	3	908341	real	0.0	0.701125	vae	10	14	486191
real	Tregs_HPCA_2	0.0	0.632259	vae	0	3	908341	real	0.0	0.701125	vae	10	14	486191
real	Tregs_HPCA_2	0.0	1.1985700000000001	vae	1	3	908341	real	0.0	0.701125	vae	10	14	486191
real	DC_IRIS_1	-0.45433	-0.292188	vae	1	3	908341	real	-0.0549568	0.368056	vae	10	14	486191
real	DC_IRIS_1	-0.0661995	0.0219392	vae	0	3	908341	real	-0.0549568	0.368056	vae	10	14	486191
real	DC_IRIS_1	-0.048628500000000005	0.549396	vae	2	3	908341	real	-0.0549568	0.368056	vae	10	14	486191
real	Plasma-cells_HPCA_1	-0.623988	-0.290673	vae	0	3	908341	real	-0.31750300000000004	0.945069	vae	10	14	486191
real	Plasma-cells_HPCA_1	-0.158789	0.124998	vae	2	3	908341	real	-0.31750300000000004	0.945069	vae	10	14	486191
real	Plasma-cells_HPCA_1	-0.8441639999999999	0.174531	vae	1	3	908341	real	-0.31750300000000004	0.945069	vae	10	14	486191
real	CD8+-Tem_NOVERSHTERN_2	-0.937991	-0.286173	vae	1	3	908341	real	-0.567399	-0.5063340000000001	vae	10	14	486191
real	CD8+-Tem_NOVERSHTERN_2	-0.184359	0.00555383	vae	2	3	908341	real	-0.567399	-0.5063340000000001	vae	10	14	486191
real	CD8+-Tem_NOVERSHTERN_2	0.501546	2.9971099999999997	vae	0	3	908341	real	-0.567399	-0.5063340000000001	vae	10	14	486191
real	Macrophages_IRIS_1	-0.939233	-0.285063	vae	0	3	908341	real	-0.37505	0.5551189999999999	vae	10	14	486191
real	Macrophages_IRIS_1	0.31790999999999997	0.894201	vae	2	3	908341	real	-0.37505	0.5551189999999999	vae	10	14	486191
real	Macrophages_IRIS_1	-0.374621	1.6039700000000001	vae	1	3	908341	real	-0.37505	0.5551189999999999	vae	10	14	486191
real	Macrophages_HPCA_3	-2.4096599999999997	-0.279494	vae	0	3	908341	real	0.213323	3.64616	vae	10	14	486191
real	Macrophages_HPCA_3	-3.6823699999999997	0.741798	vae	1	3	908341	real	0.213323	3.64616	vae	10	14	486191
real	Macrophages_HPCA_3	1.4983	1.60591	vae	2	3	908341	real	0.213323	3.64616	vae	10	14	486191
real	Tregs_FANTOM_2	-0.180093	-0.27668000000000004	vae	0	3	908341	real	-0.014786600000000002	1.2035	vae	10	14	486191
real	Tregs_FANTOM_2	0.038251099999999996	0.735221	vae	2	3	908341	real	-0.014786600000000002	1.2035	vae	10	14	486191
real	Tregs_FANTOM_2	-0.0222716	2.26927	vae	1	3	908341	real	-0.014786600000000002	1.2035	vae	10	14	486191
real	CD4+-T-cells_FANTOM_3	-1.34988	-0.269063	vae	0	3	908341	real	-0.544976	1.41316	vae	10	14	486191
real	CD4+-T-cells_FANTOM_3	-0.00271043	0.121643	vae	2	3	908341	real	-0.544976	1.41316	vae	10	14	486191
real	CD4+-T-cells_FANTOM_3	-2.00752	1.43361	vae	1	3	908341	real	-0.544976	1.41316	vae	10	14	486191
real	NK-cells_BLUEPRINT_1	0.129276	-0.251483	vae	2	3	908341	real	-0.12914	0.00251622	vae	10	14	486191
real	NK-cells_BLUEPRINT_1	-0.388619	0.052579999999999995	vae	1	3	908341	real	-0.12914	0.00251622	vae	10	14	486191
real	NK-cells_BLUEPRINT_1	-0.0150719	1.05758	vae	0	3	908341	real	-0.12914	0.00251622	vae	10	14	486191
real	Class-switched-memory-B-cells_NOVERSHTERN_2	-0.293756	-0.248336	vae	0	3	908341	real	-0.08614110000000001	0.810643	vae	10	14	486191
real	Class-switched-memory-B-cells_NOVERSHTERN_2	-0.28661	0.0700334	vae	2	3	908341	real	-0.08614110000000001	0.810643	vae	10	14	486191
real	Class-switched-memory-B-cells_NOVERSHTERN_2	-0.784837	0.157636	vae	1	3	908341	real	-0.08614110000000001	0.810643	vae	10	14	486191
real	CD8+-Tem_HPCA_1	-2.94476	-0.235848	vae	0	3	908341	real	-1.82463	0.86666	vae	10	14	486191
real	CD8+-Tem_HPCA_1	-0.214427	0.540896	vae	2	3	908341	real	-1.82463	0.86666	vae	10	14	486191
real	CD8+-Tem_HPCA_1	-4.60933	1.61561	vae	1	3	908341	real	-1.82463	0.86666	vae	10	14	486191
real	CD8+-T-cells_HPCA_1	-0.00633619	-0.234485	vae	2	3	908341	real	-0.00553048	1.6997799999999998	vae	10	14	486191
real	CD8+-T-cells_HPCA_1	-0.141988	-0.077011	vae	0	3	908341	real	-0.00553048	1.6997799999999998	vae	10	14	486191
real	CD8+-T-cells_HPCA_1	-0.146197	0.638596	vae	1	3	908341	real	-0.00553048	1.6997799999999998	vae	10	14	486191
real	Class-switched-memory-B-cells_BLUEPRINT_1	-0.042422800000000004	-0.23424099999999998	vae	2	3	908341	real	0.0785661	1.0671	vae	10	14	486191
real	Class-switched-memory-B-cells_BLUEPRINT_1	-0.13326300000000002	0.409192	vae	0	3	908341	real	0.0785661	1.0671	vae	10	14	486191
real	Class-switched-memory-B-cells_BLUEPRINT_1	-0.249255	0.691481	vae	1	3	908341	real	0.0785661	1.0671	vae	10	14	486191
real	MEP_BLUEPRINT_3	-0.106681	-0.22332800000000003	vae	2	3	908341	real	-0.12136199999999998	0.43797600000000003	vae	10	14	486191
real	MEP_BLUEPRINT_3	-0.20346	-0.09212769999999999	vae	0	3	908341	real	-0.12136199999999998	0.43797600000000003	vae	10	14	486191
real	MEP_BLUEPRINT_3	-0.525543	0.331972	vae	1	3	908341	real	-0.12136199999999998	0.43797600000000003	vae	10	14	486191
real	ly-Endothelial-cells_HPCA_3	-0.9444170000000001	-0.216953	vae	1	3	908341	real	-0.769678	-2.0436400000000003	vae	10	14	486191
real	ly-Endothelial-cells_HPCA_3	-0.16634300000000002	0.45793599999999995	vae	0	3	908341	real	-0.769678	-2.0436400000000003	vae	10	14	486191
real	ly-Endothelial-cells_HPCA_3	1.00955	2.61524	vae	2	3	908341	real	-0.769678	-2.0436400000000003	vae	10	14	486191
real	Tgd-cells_HPCA_1	-6.707839999999999	-0.21036999999999997	vae	1	3	908341	real	-0.26417399999999996	3.5217699999999996	vae	10	14	486191
real	Tgd-cells_HPCA_1	-0.950844	1.37906	vae	0	3	908341	real	-0.26417399999999996	3.5217699999999996	vae	10	14	486191
real	Tgd-cells_HPCA_1	0.9144450000000001	2.9634099999999997	vae	2	3	908341	real	-0.26417399999999996	3.5217699999999996	vae	10	14	486191
real	Macrophages-M2_BLUEPRINT_1	-4.00497	-0.209643	vae	1	3	908341	real	-0.239485	2.47097	vae	10	14	486191
real	Macrophages-M2_BLUEPRINT_1	-1.74856	0.391352	vae	0	3	908341	real	-0.239485	2.47097	vae	10	14	486191
real	Macrophages-M2_BLUEPRINT_1	1.7903099999999998	2.5497099999999997	vae	2	3	908341	real	-0.239485	2.47097	vae	10	14	486191
real	Mast-cells_FANTOM_3	-0.6470279999999999	-0.18973099999999998	vae	2	3	908341	real	-0.893624	0.769333	vae	10	14	486191
real	Mast-cells_FANTOM_3	-3.07112	-0.07712150000000001	vae	1	3	908341	real	-0.893624	0.769333	vae	10	14	486191
real	Mast-cells_FANTOM_3	-0.89894	0.49074300000000004	vae	0	3	908341	real	-0.893624	0.769333	vae	10	14	486191
real	Macrophages-M2_BLUEPRINT_2	-0.578507	-0.187816	vae	1	3	908341	real	0.040938300000000004	1.40954	vae	10	14	486191
real	Macrophages-M2_BLUEPRINT_2	0.0525115	0.976786	vae	0	3	908341	real	0.040938300000000004	1.40954	vae	10	14	486191
real	Macrophages-M2_BLUEPRINT_2	0.349113	1.33206	vae	2	3	908341	real	0.040938300000000004	1.40954	vae	10	14	486191
real	CD8+-Tem_NOVERSHTERN_1	-0.104439	-0.179672	vae	2	3	908341	real	-0.59082	-0.9161030000000001	vae	10	14	486191
real	CD8+-Tem_NOVERSHTERN_1	-0.86598	0.247363	vae	1	3	908341	real	-0.59082	-0.9161030000000001	vae	10	14	486191
real	CD8+-Tem_NOVERSHTERN_1	0.36025	2.67466	vae	0	3	908341	real	-0.59082	-0.9161030000000001	vae	10	14	486191
real	pDC_NOVERSHTERN_1	0.00698587	-0.170971	vae	2	3	908341	real	-0.15930999999999998	-0.112879	vae	10	14	486191
real	pDC_NOVERSHTERN_1	-0.346984	0.177735	vae	1	3	908341	real	-0.15930999999999998	-0.112879	vae	10	14	486191
real	pDC_NOVERSHTERN_1	0.08333070000000001	1.03605	vae	0	3	908341	real	-0.15930999999999998	-0.112879	vae	10	14	486191
real	NK-cells_IRIS_2	-0.910299	-0.15818800000000002	vae	1	3	908341	real	-0.41885900000000004	-0.5496850000000001	vae	10	14	486191
real	NK-cells_IRIS_2	0.18057	0.17607799999999998	vae	2	3	908341	real	-0.41885900000000004	-0.5496850000000001	vae	10	14	486191
real	NK-cells_IRIS_2	0.271204	3.03193	vae	0	3	908341	real	-0.41885900000000004	-0.5496850000000001	vae	10	14	486191
real	Tregs_HPCA_3	-0.000604659	-0.154292	vae	2	3	908341	real	-0.0648219	0.613483	vae	10	14	486191
real	Tregs_HPCA_3	-0.101844	0.307081	vae	0	3	908341	real	-0.0648219	0.613483	vae	10	14	486191
real	Tregs_HPCA_3	-0.07324589999999999	1.6753099999999999	vae	1	3	908341	real	-0.0648219	0.613483	vae	10	14	486191
real	CD8+-T-cells_HPCA_3	-0.939815	-0.153775	vae	1	3	908341	real	-0.5043770000000001	-0.337503	vae	10	14	486191
real	CD8+-T-cells_HPCA_3	0.0890517	0.388814	vae	2	3	908341	real	-0.5043770000000001	-0.337503	vae	10	14	486191
real	CD8+-T-cells_HPCA_3	0.140942	1.4013	vae	0	3	908341	real	-0.5043770000000001	-0.337503	vae	10	14	486191
real	B-cells_NOVERSHTERN_2	-3.24852	-0.147506	vae	1	3	908341	real	-0.49663199999999996	1.13351	vae	10	14	486191
real	B-cells_NOVERSHTERN_2	0.281641	0.566335	vae	2	3	908341	real	-0.49663199999999996	1.13351	vae	10	14	486191
real	B-cells_NOVERSHTERN_2	0.0194288	1.96195	vae	0	3	908341	real	-0.49663199999999996	1.13351	vae	10	14	486191
real	cDC_NOVERSHTERN_1	0.0	-0.146321	vae	2	3	908341	real	0.0	0.702684	vae	10	14	486191
real	cDC_NOVERSHTERN_1	0.0	0.818936	vae	1	3	908341	real	0.0	0.702684	vae	10	14	486191
real	cDC_NOVERSHTERN_1	0.0	1.0742	vae	0	3	908341	real	0.0	0.702684	vae	10	14	486191
real	CD8+-Tcm_NOVERSHTERN_1	-0.08571430000000001	-0.132355	vae	2	3	908341	real	-0.8642780000000001	-1.91257	vae	10	14	486191
real	CD8+-Tcm_NOVERSHTERN_1	-1.14385	-0.0155907	vae	1	3	908341	real	-0.8642780000000001	-1.91257	vae	10	14	486191
real	CD8+-Tcm_NOVERSHTERN_1	-0.156788	0.691692	vae	0	3	908341	real	-0.8642780000000001	-1.91257	vae	10	14	486191
real	NK-cells_IRIS_1	-0.388619	-0.131949	vae	1	3	908341	real	-0.12914	0.15892699999999998	vae	10	14	486191
real	NK-cells_IRIS_1	-0.0150719	0.598442	vae	0	3	908341	real	-0.12914	0.15892699999999998	vae	10	14	486191
real	NK-cells_IRIS_1	0.129276	0.635908	vae	2	3	908341	real	-0.12914	0.15892699999999998	vae	10	14	486191
real	NK-cells_NOVERSHTERN_3	-0.5859979999999999	-0.124695	vae	1	3	908341	real	-0.32158600000000004	-0.390311	vae	10	14	486191
real	NK-cells_NOVERSHTERN_3	0.0172166	0.413671	vae	2	3	908341	real	-0.32158600000000004	-0.390311	vae	10	14	486191
real	NK-cells_NOVERSHTERN_3	0.27050599999999997	1.79405	vae	0	3	908341	real	-0.32158600000000004	-0.390311	vae	10	14	486191
real	Mast-cells_FANTOM_1	-2.37528	-0.11145899999999999	vae	0	3	908341	real	-0.8202360000000001	2.50773	vae	10	14	486191
real	Mast-cells_FANTOM_1	-0.531454	0.421121	vae	2	3	908341	real	-0.8202360000000001	2.50773	vae	10	14	486191
real	Mast-cells_FANTOM_1	-4.0673	1.0582799999999999	vae	1	3	908341	real	-0.8202360000000001	2.50773	vae	10	14	486191
real	CD4+-Tem_NOVERSHTERN_1	-0.49691199999999996	-0.105616	vae	2	3	908341	real	-0.227742	1.80548	vae	10	14	486191
real	CD4+-Tem_NOVERSHTERN_1	-1.52145	0.343462	vae	1	3	908341	real	-0.227742	1.80548	vae	10	14	486191
real	CD4+-Tem_NOVERSHTERN_1	0.0402814	1.6164	vae	0	3	908341	real	-0.227742	1.80548	vae	10	14	486191
real	Erythrocytes_BLUEPRINT_1	-0.429972	-0.10496300000000001	vae	1	3	908341	real	-0.555435	-1.45195	vae	10	14	486191
real	Erythrocytes_BLUEPRINT_1	-0.0950541	0.171224	vae	2	3	908341	real	-0.555435	-1.45195	vae	10	14	486191
real	Erythrocytes_BLUEPRINT_1	0.628763	2.18102	vae	0	3	908341	real	-0.555435	-1.45195	vae	10	14	486191
real	CD4+-memory-T-cells_IRIS_3	0.16221	-0.100975	vae	2	3	908341	real	0.00922396	1.28144	vae	10	14	486191
real	CD4+-memory-T-cells_IRIS_3	-0.133383	0.26864	vae	0	3	908341	real	0.00922396	1.28144	vae	10	14	486191
real	CD4+-memory-T-cells_IRIS_3	-0.561773	0.47376599999999996	vae	1	3	908341	real	0.00922396	1.28144	vae	10	14	486191
real	CD4+-naive-T-cells_IRIS_3	-1.0872600000000001	-0.09709910000000001	vae	0	3	908341	real	-0.22406500000000001	1.14313	vae	10	14	486191
real	CD4+-naive-T-cells_IRIS_3	-1.79319	0.288001	vae	1	3	908341	real	-0.22406500000000001	1.14313	vae	10	14	486191
real	CD4+-naive-T-cells_IRIS_3	0.31654099999999996	0.9133190000000001	vae	2	3	908341	real	-0.22406500000000001	1.14313	vae	10	14	486191
real	HSC_FANTOM_1	-0.043813099999999994	-0.0886307	vae	2	3	908341	real	-0.41635600000000006	-1.24801	vae	10	14	486191
real	HSC_FANTOM_1	-0.4757	0.440913	vae	1	3	908341	real	-0.41635600000000006	-1.24801	vae	10	14	486191
real	HSC_FANTOM_1	-0.0903062	0.464491	vae	0	3	908341	real	-0.41635600000000006	-1.24801	vae	10	14	486191
real	CD4+-naive-T-cells_IRIS_1	-0.6449010000000001	-0.08420230000000001	vae	1	3	908341	real	-0.18673800000000002	0.32357600000000003	vae	10	14	486191
real	CD4+-naive-T-cells_IRIS_1	-0.17918800000000001	0.353589	vae	0	3	908341	real	-0.18673800000000002	0.32357600000000003	vae	10	14	486191
real	CD4+-naive-T-cells_IRIS_1	0.19708900000000001	0.632169	vae	2	3	908341	real	-0.18673800000000002	0.32357600000000003	vae	10	14	486191
real	naive-B-cells_NOVERSHTERN_1	-0.730342	-0.08321139999999999	vae	0	3	908341	real	-0.8249350000000001	-0.506438	vae	10	14	486191
real	naive-B-cells_NOVERSHTERN_1	0.0119501	0.129778	vae	2	3	908341	real	-0.8249350000000001	-0.506438	vae	10	14	486191
real	naive-B-cells_NOVERSHTERN_1	-0.534404	2.42827	vae	1	3	908341	real	-0.8249350000000001	-0.506438	vae	10	14	486191
real	Eosinophils_NOVERSHTERN_3	-0.493361	-0.07275060000000001	vae	1	3	908341	real	-0.195189	-0.169872	vae	10	14	486191
real	Eosinophils_NOVERSHTERN_3	-0.24963400000000002	0.0248899	vae	0	3	908341	real	-0.195189	-0.169872	vae	10	14	486191
real	Eosinophils_NOVERSHTERN_3	-0.0759577	0.026861400000000004	vae	2	3	908341	real	-0.195189	-0.169872	vae	10	14	486191
real	Megakaryocytes_BLUEPRINT_1	0.0142528	-0.0723216	vae	2	3	908341	real	-0.016790799999999998	0.588125	vae	10	14	486191
real	Megakaryocytes_BLUEPRINT_1	-0.046581199999999996	0.310127	vae	0	3	908341	real	-0.016790799999999998	0.588125	vae	10	14	486191
real	Megakaryocytes_BLUEPRINT_1	-0.0834679	0.48657399999999995	vae	1	3	908341	real	-0.016790799999999998	0.588125	vae	10	14	486191
real	Th2-cells_IRIS_1	-0.342152	-0.06333580000000001	vae	1	3	908341	real	0.145275	2.15958	vae	10	14	486191
real	Th2-cells_IRIS_1	-0.14993800000000002	0.00678795	vae	0	3	908341	real	0.145275	2.15958	vae	10	14	486191
real	Th2-cells_IRIS_1	0.114326	0.43109200000000003	vae	2	3	908341	real	0.145275	2.15958	vae	10	14	486191
real	Th2-cells_IRIS_2	-0.148703	-0.0593023	vae	0	3	908341	real	0.0255975	0.471235	vae	10	14	486191
real	Th2-cells_IRIS_2	0.12305799999999999	0.653559	vae	2	3	908341	real	0.0255975	0.471235	vae	10	14	486191
real	Th2-cells_IRIS_2	0.028593	1.45474	vae	1	3	908341	real	0.0255975	0.471235	vae	10	14	486191
real	Class-switched-memory-B-cells_BLUEPRINT_3	-0.0778255	-0.054459	vae	2	3	908341	real	0.09213110000000001	1.6715799999999998	vae	10	14	486191
real	Class-switched-memory-B-cells_BLUEPRINT_3	-0.36487800000000004	0.316921	vae	1	3	908341	real	0.09213110000000001	1.6715799999999998	vae	10	14	486191
real	Class-switched-memory-B-cells_BLUEPRINT_3	-0.25258	0.931321	vae	0	3	908341	real	0.09213110000000001	1.6715799999999998	vae	10	14	486191
real	Th1-cells_IRIS_2	-0.0570035	-0.0421936	vae	2	3	908341	real	-0.0553538	0.00937017	vae	10	14	486191
real	Th1-cells_IRIS_2	-0.330495	0.10001399999999999	vae	1	3	908341	real	-0.0553538	0.00937017	vae	10	14	486191
real	Th1-cells_IRIS_2	-0.0961988	0.5547270000000001	vae	0	3	908341	real	-0.0553538	0.00937017	vae	10	14	486191
real	Mesangial-cells_ENCODE_2	0.041722300000000004	-0.0371249	vae	2	3	908341	real	-0.08025089999999999	0.26781	vae	10	14	486191
real	Mesangial-cells_ENCODE_2	-0.189545	0.182827	vae	0	3	908341	real	-0.08025089999999999	0.26781	vae	10	14	486191
real	Mesangial-cells_ENCODE_2	-0.120672	1.22476	vae	1	3	908341	real	-0.08025089999999999	0.26781	vae	10	14	486191
real	Tregs_FANTOM_1	0.0	-0.029797399999999998	vae	2	3	908341	real	0.0	0.893666	vae	10	14	486191
real	Tregs_FANTOM_1	0.0	0.17801	vae	0	3	908341	real	0.0	0.893666	vae	10	14	486191
real	Tregs_FANTOM_1	0.0	0.760894	vae	1	3	908341	real	0.0	0.893666	vae	10	14	486191
real	Macrophages-M2_HPCA_3	-0.364467	-0.024201	vae	1	3	908341	real	-0.364586	-2.1196900000000003	vae	10	14	486191
