big_feature_id	abs_z_score	individual_feature	k	signal	weight	abs	gene	variable	value	z_score
dae_126_165158_200_signal	3.65614	126	200	signal	0.019478	0.019478	TP53	HALLMARK_XENOBIOTIC_METABOLISM	-1.64815	-3.65614
vae_43_451283_80_signal	11.14	43	80	signal	0.019471000000000002	0.019471000000000002	TP53	HALLMARK_XENOBIOTIC_METABOLISM	-5.399719999999999	-11.14
vae_43_451283_80_signal	6.27112	43	80	signal	0.019471000000000002	0.019471000000000002	TP53	HALLMARK_FATTY_ACID_METABOLISM	-4.210380000000001	-6.27112
vae_43_451283_80_signal	5.55734	43	80	signal	0.019471000000000002	0.019471000000000002	TP53	HALLMARK_SPERMATOGENESIS	-0.5789300000000001	5.55734
vae_43_451283_80_signal	5.2682400000000005	43	80	signal	0.019471000000000002	0.019471000000000002	TP53	HALLMARK_DNA_REPAIR	-0.809203	5.2682400000000005
vae_43_451283_80_signal	4.59023	43	80	signal	0.019471000000000002	0.019471000000000002	TP53	HALLMARK_G2M_CHECKPOINT	-1.33536	4.59023
vae_21_451283_45_signal	9.13456	21	45	signal	0.019403999999999998	0.019403999999999998	TP53	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.24032699999999999	9.13456
vae_21_451283_45_signal	7.52778	21	45	signal	0.019403999999999998	0.019403999999999998	TP53	HALLMARK_COAGULATION	-3.9109199999999995	-7.52778
vae_21_451283_45_signal	6.7765	21	45	signal	0.019403999999999998	0.019403999999999998	TP53	HALLMARK_APICAL_JUNCTION	-0.783311	6.7765
vae_21_451283_45_signal	6.54689	21	45	signal	0.019403999999999998	0.019403999999999998	TP53	HALLMARK_KRAS_SIGNALING_UP	-4.85424	-6.54689
vae_21_451283_45_signal	5.88465	21	45	signal	0.019403999999999998	0.019403999999999998	TP53	HALLMARK_G2M_CHECKPOINT	0.0625217	5.88465
dae_19_165158_60_signal	11.6249	19	60	signal	0.019375999999999997	0.019375999999999997	TP53	HALLMARK_E2F_TARGETS	7.522239999999999	11.6249
dae_19_165158_60_signal	9.37492	19	60	signal	0.019375999999999997	0.019375999999999997	TP53	HALLMARK_G2M_CHECKPOINT	5.40864	9.37492
dae_19_165158_60_signal	8.67858	19	60	signal	0.019375999999999997	0.019375999999999997	TP53	HALLMARK_MYC_TARGETS_V1	7.695410000000001	8.67858
dae_19_165158_60_signal	7.497310000000001	19	60	signal	0.019375999999999997	0.019375999999999997	TP53	HALLMARK_MTORC1_SIGNALING	6.14836	7.497310000000001
dae_19_165158_60_signal	6.13251	19	60	signal	0.019375999999999997	0.019375999999999997	TP53	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-3.39687	-6.13251
vae_139_978124_200_signal	7.623469999999999	139	200	signal	-0.019241	0.019241	TP53	HALLMARK_ESTROGEN_RESPONSE_EARLY	-3.49401	-7.623469999999999
vae_139_978124_200_signal	6.988360000000001	139	200	signal	-0.019241	0.019241	TP53	HALLMARK_XENOBIOTIC_METABOLISM	-0.666589	6.988360000000001
vae_139_978124_200_signal	6.5335	139	200	signal	-0.019241	0.019241	TP53	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-4.145230000000001	-6.5335
vae_139_978124_200_signal	6.43917	139	200	signal	-0.019241	0.019241	TP53	HALLMARK_FATTY_ACID_METABOLISM	-0.566512	6.43917
vae_139_978124_200_signal	5.59593	139	200	signal	-0.019241	0.019241	TP53	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	-0.6390819999999999	5.59593
pca_186_978124_200_signal	3.68424	186	200	signal	0.019223	0.019223	TP53	HALLMARK_WNT_BETA_CATENIN_SIGNALING	-0.154252	-3.68424
pca_186_978124_200_signal	3.19809	186	200	signal	0.019223	0.019223	TP53	HALLMARK_ANDROGEN_RESPONSE	0.15778599999999998	3.19809
pca_186_978124_200_signal	2.74703	186	200	signal	0.019223	0.019223	TP53	HALLMARK_P53_PATHWAY	-0.270323	-2.74703
pca_186_978124_200_signal	2.57878	186	200	signal	0.019223	0.019223	TP53	HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.227792	2.57878
pca_186_978124_200_signal	2.14597	186	200	signal	0.019223	0.019223	TP53	HALLMARK_MYC_TARGETS_V2	0.0839261	2.14597
vae_16_978124_30_signal	14.9516	16	30	signal	0.019176	0.019176	TP53	HALLMARK_E2F_TARGETS	3.34715	14.9516
vae_16_978124_30_signal	12.2399	16	30	signal	0.019176	0.019176	TP53	HALLMARK_KRAS_SIGNALING_UP	-5.0907599999999995	-12.2399
vae_16_978124_30_signal	10.5852	16	30	signal	0.019176	0.019176	TP53	HALLMARK_G2M_CHECKPOINT	2.32098	10.5852
vae_16_978124_30_signal	8.22891	16	30	signal	0.019176	0.019176	TP53	HALLMARK_MTORC1_SIGNALING	-0.27147	8.22891
vae_16_978124_30_signal	7.816730000000001	16	30	signal	0.019176	0.019176	TP53	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-5.189769999999999	-7.816730000000001
vae_107_908341_125_signal	9.70717	107	125	signal	-0.019173	0.019173	TP53	HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.419256	9.70717
vae_107_908341_125_signal	7.06606	107	125	signal	-0.019173	0.019173	TP53	HALLMARK_TNFA_SIGNALING_VIA_NFKB	-4.30457	-7.06606
vae_107_908341_125_signal	7.01963	107	125	signal	-0.019173	0.019173	TP53	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-5.57165	-7.01963
vae_107_908341_125_signal	6.85606	107	125	signal	-0.019173	0.019173	TP53	HALLMARK_BILE_ACID_METABOLISM	-0.11103199999999999	6.85606
vae_107_908341_125_signal	5.420640000000001	107	125	signal	-0.019173	0.019173	TP53	HALLMARK_ANDROGEN_RESPONSE	-0.492091	5.420640000000001
dae_24_908341_200_signal	6.65545	24	200	signal	-0.01909	0.01909	TP53	HALLMARK_KRAS_SIGNALING_DN	-2.61153	-6.65545
dae_24_908341_200_signal	4.9835	24	200	signal	-0.01909	0.01909	TP53	HALLMARK_FATTY_ACID_METABOLISM	-2.45575	-4.9835
dae_24_908341_200_signal	4.53061	24	200	signal	-0.01909	0.01909	TP53	HALLMARK_INTERFERON_GAMMA_RESPONSE	2.83016	4.53061
dae_24_908341_200_signal	3.7930099999999998	24	200	signal	-0.01909	0.01909	TP53	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.48863	3.7930099999999998
dae_24_908341_200_signal	3.4550099999999997	24	200	signal	-0.01909	0.01909	TP53	HALLMARK_INFLAMMATORY_RESPONSE	2.16677	3.4550099999999997
vae_67_451283_70_signal	12.6562	67	70	signal	-0.018723	0.018723	TP53	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-6.626289999999999	-12.6562
vae_67_451283_70_signal	11.0613	67	70	signal	-0.018723	0.018723	TP53	HALLMARK_BILE_ACID_METABOLISM	0.368919	11.0613
vae_67_451283_70_signal	7.0815399999999995	67	70	signal	-0.018723	0.018723	TP53	HALLMARK_TNFA_SIGNALING_VIA_NFKB	-5.91695	-7.0815399999999995
vae_67_451283_70_signal	6.8982600000000005	67	70	signal	-0.018723	0.018723	TP53	HALLMARK_ESTROGEN_RESPONSE_EARLY	-1.07265	6.8982600000000005
vae_67_451283_70_signal	5.78295	67	70	signal	-0.018723	0.018723	TP53	HALLMARK_KRAS_SIGNALING_UP	-5.05544	-5.78295
ica_75_451283_90_signal	8.078489999999999	75	90	signal	0.018663	0.018663	TP53	HALLMARK_MYC_TARGETS_V1	-0.0154232	-8.078489999999999
ica_75_451283_90_signal	4.19813	75	90	signal	0.018663	0.018663	TP53	HALLMARK_MYC_TARGETS_V2	-0.00615124	-4.19813
ica_75_451283_90_signal	4.08016	75	90	signal	0.018663	0.018663	TP53	HALLMARK_PROTEIN_SECRETION	0.0152995	4.08016
ica_75_451283_90_signal	3.7311900000000002	75	90	signal	0.018663	0.018663	TP53	HALLMARK_P53_PATHWAY	0.0135045	3.7311900000000002
ica_75_451283_90_signal	3.3902	75	90	signal	0.018663	0.018663	TP53	HALLMARK_E2F_TARGETS	-0.0159764	-3.3902
nmf_25_451283_90_signal	7.349939999999999	25	90	signal	0.01815	0.01815	TP53	HALLMARK_MYC_TARGETS_V1	6.0483	7.349939999999999
nmf_25_451283_90_signal	5.3839999999999995	25	90	signal	0.01815	0.01815	TP53	HALLMARK_PROTEIN_SECRETION	2.71492	5.3839999999999995
nmf_25_451283_90_signal	3.58816	25	90	signal	0.01815	0.01815	TP53	HALLMARK_MITOTIC_SPINDLE	3.88858	3.58816
nmf_25_451283_90_signal	3.03727	25	90	signal	0.01815	0.01815	TP53	HALLMARK_G2M_CHECKPOINT	3.98359	3.03727
nmf_25_451283_90_signal	2.945	25	90	signal	0.01815	0.01815	TP53	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.6196729999999999	-2.945
vae_77_165158_100_signal	10.5191	77	100	signal	0.017953999999999998	0.017953999999999998	TP53	HALLMARK_MTORC1_SIGNALING	-1.23505	10.5191
vae_77_165158_100_signal	5.78365	77	100	signal	0.017953999999999998	0.017953999999999998	TP53	HALLMARK_COAGULATION	-2.90425	-5.78365
vae_77_165158_100_signal	5.26661	77	100	signal	0.017953999999999998	0.017953999999999998	TP53	HALLMARK_FATTY_ACID_METABOLISM	-0.721342	5.26661
vae_77_165158_100_signal	4.76064	77	100	signal	0.017953999999999998	0.017953999999999998	TP53	HALLMARK_INTERFERON_GAMMA_RESPONSE	-3.32309	-4.76064
vae_77_165158_100_signal	4.4056	77	100	signal	0.017953999999999998	0.017953999999999998	TP53	HALLMARK_APICAL_JUNCTION	-1.12042	4.4056
nmf_78_165158_90_signal	6.481	78	90	signal	0.01785	0.01785	TP53	HALLMARK_PROTEIN_SECRETION	3.9274699999999996	6.481
nmf_78_165158_90_signal	6.040369999999999	78	90	signal	0.01785	0.01785	TP53	HALLMARK_DNA_REPAIR	4.24937	6.040369999999999
nmf_78_165158_90_signal	5.68164	78	90	signal	0.01785	0.01785	TP53	HALLMARK_MYC_TARGETS_V1	7.94977	5.68164
nmf_78_165158_90_signal	3.7246599999999996	78	90	signal	0.01785	0.01785	TP53	HALLMARK_G2M_CHECKPOINT	6.64323	3.7246599999999996
nmf_78_165158_90_signal	3.4506099999999997	78	90	signal	0.01785	0.01785	TP53	HALLMARK_PI3K_AKT_MTOR_SIGNALING	2.8809099999999996	3.4506099999999997
ica_24_978124_100_signal	4.629	24	100	signal	0.017814	0.017814	TP53	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-0.0249734	-4.629
ica_24_978124_100_signal	3.7052099999999997	24	100	signal	0.017814	0.017814	TP53	HALLMARK_HEDGEHOG_SIGNALING	0.00359961	3.7052099999999997
ica_24_978124_100_signal	3.0552599999999996	24	100	signal	0.017814	0.017814	TP53	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.00628797	3.0552599999999996
ica_24_978124_100_signal	2.92275	24	100	signal	0.017814	0.017814	TP53	HALLMARK_APICAL_JUNCTION	0.00700117	2.92275
ica_24_978124_100_signal	2.58364	24	100	signal	0.017814	0.017814	TP53	HALLMARK_HEME_METABOLISM	0.00311521	2.58364
nmf_3_486191_150_signal	15.202	3	150	signal	0.017657	0.017657	TP53	HALLMARK_MITOTIC_SPINDLE	14.2186	15.202
nmf_3_486191_150_signal	9.19108	3	150	signal	0.017657	0.017657	TP53	HALLMARK_SPERMATOGENESIS	1.4994	-9.19108
nmf_3_486191_150_signal	8.02865	3	150	signal	0.017657	0.017657	TP53	HALLMARK_WNT_BETA_CATENIN_SIGNALING	2.85147	8.02865
nmf_3_486191_150_signal	7.08067	3	150	signal	0.017657	0.017657	TP53	HALLMARK_HEDGEHOG_SIGNALING	3.3661300000000005	7.08067
nmf_3_486191_150_signal	6.07679	3	150	signal	0.017657	0.017657	TP53	HALLMARK_MYC_TARGETS_V1	9.25557	6.07679
vae_98_486191_125_signal	9.23645	98	125	signal	-0.017631	0.017631	TP53	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-6.43239	-9.23645
vae_98_486191_125_signal	7.7995600000000005	98	125	signal	-0.017631	0.017631	TP53	HALLMARK_ESTROGEN_RESPONSE_LATE	-0.8100470000000001	7.7995600000000005
vae_98_486191_125_signal	7.36508	98	125	signal	-0.017631	0.017631	TP53	HALLMARK_ESTROGEN_RESPONSE_EARLY	-0.690001	7.36508
vae_98_486191_125_signal	6.67011	98	125	signal	-0.017631	0.017631	TP53	HALLMARK_COAGULATION	-3.65858	-6.67011
vae_98_486191_125_signal	6.16584	98	125	signal	-0.017631	0.017631	TP53	HALLMARK_INTERFERON_GAMMA_RESPONSE	-3.8850800000000003	-6.16584
nmf_128_451283_200_signal	8.29097	128	200	signal	0.017450999999999998	0.017450999999999998	TP53	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	3.3514699999999995	8.29097
nmf_128_451283_200_signal	4.25225	128	200	signal	0.017450999999999998	0.017450999999999998	TP53	HALLMARK_HEME_METABOLISM	3.07971	4.25225
nmf_128_451283_200_signal	3.3810000000000002	128	200	signal	0.017450999999999998	0.017450999999999998	TP53	HALLMARK_ADIPOGENESIS	3.37705	3.3810000000000002
nmf_128_451283_200_signal	2.6850400000000003	128	200	signal	0.017450999999999998	0.017450999999999998	TP53	HALLMARK_G2M_CHECKPOINT	2.78327	2.6850400000000003
nmf_128_451283_200_signal	2.34355	128	200	signal	0.017450999999999998	0.017450999999999998	TP53	HALLMARK_APOPTOSIS	1.7395599999999998	2.34355
vae_118_451283_150_signal	8.32905	118	150	signal	-0.017286000000000003	0.017286000000000003	TP53	HALLMARK_G2M_CHECKPOINT	-1.13792	8.32905
vae_118_451283_150_signal	7.056369999999999	118	150	signal	-0.017286000000000003	0.017286000000000003	TP53	HALLMARK_E2F_TARGETS	-1.18078	7.056369999999999
vae_118_451283_150_signal	6.28379	118	150	signal	-0.017286000000000003	0.017286000000000003	TP53	HALLMARK_INTERFERON_GAMMA_RESPONSE	-4.80143	-6.28379
vae_118_451283_150_signal	5.64588	118	150	signal	-0.017286000000000003	0.017286000000000003	TP53	HALLMARK_DNA_REPAIR	-0.807968	5.64588
vae_118_451283_150_signal	5.39711	118	150	signal	-0.017286000000000003	0.017286000000000003	TP53	HALLMARK_SPERMATOGENESIS	-0.9156979999999999	5.39711
nmf_11_978124_80_signal	13.5758	11	80	signal	-0.016981	0.016981	TP53	HALLMARK_OXIDATIVE_PHOSPHORYLATION	11.9902	13.5758
nmf_11_978124_80_signal	10.3713	11	80	signal	-0.016981	0.016981	TP53	HALLMARK_MYC_TARGETS_V1	9.92609	10.3713
nmf_11_978124_80_signal	7.668539999999999	11	80	signal	-0.016981	0.016981	TP53	HALLMARK_DNA_REPAIR	5.84861	7.668539999999999
nmf_11_978124_80_signal	7.60451	11	80	signal	-0.016981	0.016981	TP53	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.23681999999999997	-7.60451
nmf_11_978124_80_signal	6.79321	11	80	signal	-0.016981	0.016981	TP53	HALLMARK_FATTY_ACID_METABOLISM	5.87558	6.79321
nmf_25_486191_100_signal	6.635039999999999	25	100	signal	0.016828	0.016828	TP53	HALLMARK_MYC_TARGETS_V1	5.742319999999999	6.635039999999999
nmf_25_486191_100_signal	4.99655	25	100	signal	0.016828	0.016828	TP53	HALLMARK_PROTEIN_SECRETION	2.76741	4.99655
nmf_25_486191_100_signal	3.42886	25	100	signal	0.016828	0.016828	TP53	HALLMARK_MITOTIC_SPINDLE	3.79149	3.42886
nmf_25_486191_100_signal	2.89206	25	100	signal	0.016828	0.016828	TP53	HALLMARK_G2M_CHECKPOINT	3.9317300000000004	2.89206
nmf_25_486191_100_signal	2.69635	25	100	signal	0.016828	0.016828	TP53	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.685058	-2.69635
vae_29_451283_90_signal	12.7798	29	90	signal	0.016701	0.016701	TP53	HALLMARK_E2F_TARGETS	1.1461700000000001	12.7798
vae_29_451283_90_signal	11.2137	29	90	signal	0.016701	0.016701	TP53	HALLMARK_G2M_CHECKPOINT	0.9974780000000001	11.2137
vae_29_451283_90_signal	9.61011	29	90	signal	0.016701	0.016701	TP53	HALLMARK_ESTROGEN_RESPONSE_LATE	-4.63998	-9.61011
vae_29_451283_90_signal	7.141189999999999	29	90	signal	0.016701	0.016701	TP53	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-4.96929	-7.141189999999999
vae_29_451283_90_signal	7.09933	29	90	signal	0.016701	0.016701	TP53	HALLMARK_ESTROGEN_RESPONSE_EARLY	-4.50694	-7.09933
ica_113_486191_125_signal	11.4535	113	125	signal	0.016623	0.016623	TP53	HALLMARK_E2F_TARGETS	-0.0450282	-11.4535
ica_113_486191_125_signal	4.58225	113	125	signal	0.016623	0.016623	TP53	HALLMARK_P53_PATHWAY	-0.0318573	-4.58225
ica_113_486191_125_signal	3.4232099999999996	113	125	signal	0.016623	0.016623	TP53	HALLMARK_TGF_BETA_SIGNALING	-0.00935304	-3.4232099999999996
ica_113_486191_125_signal	3.34485	113	125	signal	0.016623	0.016623	TP53	HALLMARK_G2M_CHECKPOINT	-0.0210638	-3.34485
ica_113_486191_125_signal	2.98081	113	125	signal	0.016623	0.016623	TP53	HALLMARK_GLYCOLYSIS	0.013790299999999998	2.98081
nmf_116_978124_150_signal	19.682000000000002	116	150	signal	0.016489	0.016489	TP53	HALLMARK_E2F_TARGETS	59.1628	19.682000000000002
nmf_116_978124_150_signal	18.9692	116	150	signal	0.016489	0.016489	TP53	HALLMARK_G2M_CHECKPOINT	63.8999	18.9692
nmf_116_978124_150_signal	12.0431	116	150	signal	0.016489	0.016489	TP53	HALLMARK_MITOTIC_SPINDLE	37.9722	12.0431
nmf_116_978124_150_signal	10.3676	116	150	signal	0.016489	0.016489	TP53	HALLMARK_MYC_TARGETS_V1	26.7017	10.3676
nmf_116_978124_150_signal	6.1468	116	150	signal	0.016489	0.016489	TP53	HALLMARK_ALLOGRAFT_REJECTION	1.11538	-6.1468
vae_122_908341_200_signal	13.6401	122	200	signal	0.016383	0.016383	TP53	HALLMARK_G2M_CHECKPOINT	-0.100617	13.6401
vae_122_908341_200_signal	10.3278	122	200	signal	0.016383	0.016383	TP53	HALLMARK_MITOTIC_SPINDLE	-0.7671899999999999	10.3278
vae_122_908341_200_signal	9.793330000000001	122	200	signal	0.016383	0.016383	TP53	HALLMARK_E2F_TARGETS	0.00459099	9.793330000000001
vae_122_908341_200_signal	8.66393	122	200	signal	0.016383	0.016383	TP53	HALLMARK_ESTROGEN_RESPONSE_LATE	-3.71729	-8.66393
vae_122_908341_200_signal	8.33487	122	200	signal	0.016383	0.016383	TP53	HALLMARK_MYC_TARGETS_V1	-0.44094300000000003	8.33487
vae_10_486191_100_signal	9.8443	10	100	signal	-0.01629	0.01629	TP53	HALLMARK_XENOBIOTIC_METABOLISM	-5.40484	-9.8443
vae_10_486191_100_signal	5.98471	10	100	signal	-0.01629	0.01629	TP53	HALLMARK_MTORC1_SIGNALING	-4.3413900000000005	-5.98471
vae_10_486191_100_signal	5.669569999999999	10	100	signal	-0.01629	0.01629	TP53	HALLMARK_TNFA_SIGNALING_VIA_NFKB	-1.9555	5.669569999999999
vae_10_486191_100_signal	5.47909	10	100	signal	-0.01629	0.01629	TP53	HALLMARK_SPERMATOGENESIS	-1.04187	5.47909
vae_10_486191_100_signal	5.2074300000000004	10	100	signal	-0.01629	0.01629	TP53	HALLMARK_ESTROGEN_RESPONSE_LATE	-4.97657	-5.2074300000000004
ica_10_908341_125_signal	11.5684	10	125	signal	-0.016111	0.016111	TP53	HALLMARK_E2F_TARGETS	0.046703800000000004	11.5684
ica_10_908341_125_signal	4.50515	10	125	signal	-0.016111	0.016111	TP53	HALLMARK_P53_PATHWAY	0.031819	4.50515
ica_10_908341_125_signal	3.8247400000000003	10	125	signal	-0.016111	0.016111	TP53	HALLMARK_G2M_CHECKPOINT	0.0242603	3.8247400000000003
ica_10_908341_125_signal	3.03701	10	125	signal	-0.016111	0.016111	TP53	HALLMARK_INTERFERON_GAMMA_RESPONSE	-0.00623034	-3.03701
ica_10_908341_125_signal	3.0112900000000002	10	125	signal	-0.016111	0.016111	TP53	HALLMARK_IL2_STAT5_SIGNALING	-0.010695399999999999	-3.0112900000000002
ica_22_978124_30_signal	9.91225	22	30	signal	0.016002000000000002	0.016002000000000002	TP53	HALLMARK_G2M_CHECKPOINT	-0.022637099999999997	-9.91225
ica_22_978124_30_signal	8.93882	22	30	signal	0.016002000000000002	0.016002000000000002	TP53	HALLMARK_E2F_TARGETS	-0.025400799999999998	-8.93882
ica_22_978124_30_signal	7.94677	22	30	signal	0.016002000000000002	0.016002000000000002	TP53	HALLMARK_MTORC1_SIGNALING	0.0141407	7.94677
ica_22_978124_30_signal	6.29248	22	30	signal	0.016002000000000002	0.016002000000000002	TP53	HALLMARK_P53_PATHWAY	-0.00851008	-6.29248
ica_22_978124_30_signal	5.6340699999999995	22	30	signal	0.016002000000000002	0.016002000000000002	TP53	HALLMARK_PROTEIN_SECRETION	0.00992446	5.6340699999999995
vae_8_165158_50_signal	10.4163	8	50	signal	0.015955	0.015955	TP53	HALLMARK_XENOBIOTIC_METABOLISM	-5.57555	-10.4163
vae_8_165158_50_signal	8.65601	8	50	signal	0.015955	0.015955	TP53	HALLMARK_DNA_REPAIR	-0.464991	8.65601
vae_8_165158_50_signal	8.10398	8	50	signal	0.015955	0.015955	TP53	HALLMARK_E2F_TARGETS	0.102423	8.10398
vae_8_165158_50_signal	7.93533	8	50	signal	0.015955	0.015955	TP53	HALLMARK_SPERMATOGENESIS	-0.5431779999999999	7.93533
vae_8_165158_50_signal	7.837460000000001	8	50	signal	0.015955	0.015955	TP53	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-5.5321	-7.837460000000001
vae_9_451283_50_signal	12.0038	9	50	signal	0.01585	0.01585	TP53	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.7425400000000002	12.0038
vae_9_451283_50_signal	10.1446	9	50	signal	0.01585	0.01585	TP53	HALLMARK_ESTROGEN_RESPONSE_EARLY	-5.33094	-10.1446
vae_9_451283_50_signal	9.02411	9	50	signal	0.01585	0.01585	TP53	HALLMARK_ADIPOGENESIS	-4.21825	-9.02411
vae_9_451283_50_signal	8.49015	9	50	signal	0.01585	0.01585	TP53	HALLMARK_G2M_CHECKPOINT	-0.749158	8.49015
vae_9_451283_50_signal	8.24896	9	50	signal	0.01585	0.01585	TP53	HALLMARK_INTERFERON_ALPHA_RESPONSE	1.8707799999999999	8.24896
ica_92_486191_200_signal	5.01925	92	200	signal	-0.015778999999999998	0.015778999999999998	TP53	HALLMARK_MITOTIC_SPINDLE	-0.019775	-5.01925
ica_92_486191_200_signal	3.7724300000000004	92	200	signal	-0.015778999999999998	0.015778999999999998	TP53	HALLMARK_TGF_BETA_SIGNALING	-0.00557643	-3.7724300000000004
ica_92_486191_200_signal	3.6262800000000004	92	200	signal	-0.015778999999999998	0.015778999999999998	TP53	HALLMARK_HYPOXIA	0.00624625	3.6262800000000004
ica_92_486191_200_signal	3.0100599999999997	92	200	signal	-0.015778999999999998	0.015778999999999998	TP53	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.00440995	3.0100599999999997
ica_92_486191_200_signal	2.43968	92	200	signal	-0.015778999999999998	0.015778999999999998	TP53	HALLMARK_ESTROGEN_RESPONSE_EARLY	0.00755833	2.43968
vae_7_451283_60_signal	5.56111	7	60	signal	-0.015641	0.015641	TP53	HALLMARK_ESTROGEN_RESPONSE_EARLY	-0.6758430000000001	5.56111
vae_7_451283_60_signal	4.92825	7	60	signal	-0.015641	0.015641	TP53	HALLMARK_CHOLESTEROL_HOMEOSTASIS	-1.87325	-4.92825
vae_7_451283_60_signal	4.7952699999999995	7	60	signal	-0.015641	0.015641	TP53	HALLMARK_GLYCOLYSIS	-0.511959	4.7952699999999995
vae_7_451283_60_signal	4.35872	7	60	signal	-0.015641	0.015641	TP53	HALLMARK_APOPTOSIS	-2.9533099999999997	-4.35872
vae_7_451283_60_signal	3.79374	7	60	signal	-0.015641	0.015641	TP53	HALLMARK_PROTEIN_SECRETION	-0.5976199999999999	3.79374
pca_82_165158_90_signal	5.17736	82	90	signal	0.015561000000000002	0.015561000000000002	TP53	HALLMARK_GLYCOLYSIS	0.511664	5.17736
pca_82_165158_90_signal	4.99327	82	90	signal	0.015561000000000002	0.015561000000000002	TP53	HALLMARK_HYPOXIA	0.733895	4.99327
pca_82_165158_90_signal	4.2608	82	90	signal	0.015561000000000002	0.015561000000000002	TP53	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-0.503354	-4.2608
pca_82_165158_90_signal	3.97488	82	90	signal	0.015561000000000002	0.015561000000000002	TP53	HALLMARK_INFLAMMATORY_RESPONSE	-0.14868	-3.97488
pca_82_165158_90_signal	3.6598800000000002	82	90	signal	0.015561000000000002	0.015561000000000002	TP53	HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.492457	3.6598800000000002
vae_12_451283_50_signal	10.3744	12	50	signal	-0.015541999999999999	0.015541999999999999	TP53	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-5.57446	-10.3744
vae_12_451283_50_signal	10.2992	12	50	signal	-0.015541999999999999	0.015541999999999999	TP53	HALLMARK_TNFA_SIGNALING_VIA_NFKB	-5.2518199999999995	-10.2992
vae_12_451283_50_signal	9.22025	12	50	signal	-0.015541999999999999	0.015541999999999999	TP53	HALLMARK_MYC_TARGETS_V1	0.44325699999999996	9.22025
vae_12_451283_50_signal	6.572769999999999	12	50	signal	-0.015541999999999999	0.015541999999999999	TP53	HALLMARK_MYOGENESIS	-4.71211	-6.572769999999999
vae_12_451283_50_signal	6.20463	12	50	signal	-0.015541999999999999	0.015541999999999999	TP53	HALLMARK_DNA_REPAIR	-0.152065	6.20463
ica_78_451283_200_signal	4.558680000000001	78	200	signal	-0.015345	0.015345	TP53	HALLMARK_MITOTIC_SPINDLE	-0.018467700000000004	-4.558680000000001
ica_78_451283_200_signal	3.4964199999999996	78	200	signal	-0.015345	0.015345	TP53	HALLMARK_TGF_BETA_SIGNALING	-0.00564187	-3.4964199999999996
ica_78_451283_200_signal	3.41331	78	200	signal	-0.015345	0.015345	TP53	HALLMARK_HYPOXIA	0.00573558	3.41331
ica_78_451283_200_signal	3.06954	78	200	signal	-0.015345	0.015345	TP53	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.00443681	3.06954
